ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.658965,,,,,,,,,,,,,,df2e2e21-2444-4da6-adbd-b1eaad6a49dc,260,,,"[97.7, 33.3]",3788742,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Center Forward,13,Denmark,776,['9bfb12e5-16e9-4e7e-8326-7afcbcf1805c'],31,,Right Foot,"[118.5, 37.5, 0.9]",True,"[{'location': [103.4, 33.3], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.7, 21.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.1, 43.6], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.6, 33.2], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.7, 42.5], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.9, 31.8], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.2, 17.0], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 41.9], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.4, 38.2], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 32.2], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [92.5, 37.0], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.7, 29.4], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.4, 18.6], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.2, 38.1], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 24.6], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",d9f7079f-d925-4ba6-9d4e-6f62b8e0f324,Saved,0.05140164,Normal,Open Play,,,,Denmark,776,00:06:31.234,Shot,
,,,,,,,,,,,,,,,2.016086,,,,,,,,,,,,,,0eedc56a-b638-45be-9bed-a6033901fd7e,274,,,"[107.5, 36.9]",3788742,7,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yussuf Yurary Poulsen,5536.0,Right Wing,14,Denmark,776,"['9171340c-bfa2-46de-9f40-7a3c8b8d0ccb', 'cb0b9108-e9cb-44e1-bb65-e692f6727bc7']",37,True,Head,"[120.0, 50.4, 1.0]",,"[{'location': [104.0, 16.2], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.3, 42.3], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.3, 35.1], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.6, 37.3], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.2, 39.8], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 37.6], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.6, 35.4], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 37.3], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 43.4], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 44.7], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.6, 38.6], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.7, 23.9], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.6, 39.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 50.5], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 44.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.2, 38.8], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",b9d0aa79-bac9-468c-a8df-6a98f2277152,Off T,0.03401707,Normal,Open Play,,,,Denmark,776,00:07:37.388,Shot,True
,,,,,,,,,,,,,,,0.135707,,,,,,,,,,,,,,284789a1-885e-48cd-bad6-685fc0cdb6ee,371,,,"[103.8, 27.8]",3788742,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,18,Denmark,776,"['0ac8b147-8a30-498a-a6e7-f8eb0deabbfb', '81e8dda2-1223-4fb6-86c6-91966f82cdb2']",28,,Right Foot,"[104.7, 28.6]",,"[{'location': [110.3, 25.1], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.4, 39.4], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.5, 35.0], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.2, 38.2], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.8, 47.4], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.9, 30.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.6, 37.9], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 44.2], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.5, 39.9], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 35.7], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.2, 33.2], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 44.6], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 26.7], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.6, 29.6], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 27.9], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.0, 33.4], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",30cfcc3d-2903-43ce-8153-40b8f1ffb9c0,Blocked,0.044516977,Normal,Open Play,,,,Denmark,776,00:09:28.451,Shot,
,,,,,,,,,,,,,,,0.167998,,,,,,,,,,,,,,90ed5cfe-6511-4f50-9f7a-e85783e06d21,450,,,"[105.6, 55.0]",3788742,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Right Center Midfield,20,Denmark,776,"['2bff010a-659a-4d7f-bc14-8c7dcdec7611', 'bd038cf6-b65e-4035-8c0f-c2b5e5566213']",6,,Right Foot,"[106.9, 53.7]",,"[{'location': [102.4, 44.1], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.8, 47.2], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.7, 59.4], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 53.3], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [97.9, 58.8], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.2, 45.0], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.5, 64.9], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [99.9, 47.8], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 31.9], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.8, 40.3], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.7, 44.5], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 67.4], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.3, 30.6], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e2668e4b-c99d-4619-981f-bcdcecc15e22,Blocked,0.031041525,Normal,Open Play,,,,Denmark,776,00:11:06.183,Shot,
,,,,,,,,,,,,,,,1.340782,,,,,,,,,,,,,,4e0a9f53-2178-4a45-bd78-4ae93c7cbbe9,476,,,"[113.0, 38.0]",3788742,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Center Forward,20,Denmark,776,"['5e92d8a2-0c93-451f-9262-b27464ac020c', '985d0612-7ca3-4c7c-a4c1-b3c27c5c400b']",22,True,Head,"[120.0, 48.3, 1.3]",,"[{'location': [112.8, 43.5], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [113.3, 37.7], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.3, 44.2], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.6, 33.2], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.3, 35.9], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.5, 48.2], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.2, 13.0], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.8, 17.8], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.4, 40.3], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 38.7], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 34.7], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 26.8], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.5, 37.4], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.5, 30.7], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.7, 21.0], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",fc8f2e18-47eb-42b0-8644-5f326c89bfb9,Off T,0.13215932,Normal,Open Play,,,,Denmark,776,00:11:22.430,Shot,True
,,,,,,,,,,,,,,,0.753462,,,,,,,,,,,,,,78cb3024-7db8-439b-9682-ae9ed18baa7b,583,,,"[109.7, 42.9]",3788742,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Center Defensive Midfield,27,Denmark,776,"['4804e396-2d05-43fc-a8dd-2474f7277031', 'b4842644-73d4-46a9-89da-0db238db1b84']",44,True,Head,"[118.9, 39.5, 2.4]",,"[{'location': [102.9, 22.0], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [97.0, 42.5], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 49.8], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.3, 36.5], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.7, 41.4], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.7, 43.7], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 49.4], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [119.2, 39.9], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.9, 53.8], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [89.8, 43.6], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.0, 42.0], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 46.8], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 52.6], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",44a38ad3-47be-421f-b18e-53764df9ad4d,Saved,0.08695724,Normal,Open Play,,,,Denmark,776,00:14:44.665,Shot,True
,,,,,,,,,,,,,,,0.660325,,,,,,,,,,,,,,ee6b4f7d-4639-443e-9378-282d130431e7,736,,,"[99.0, 56.5]",3788742,17,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Right Center Midfield,32,Denmark,776,"['0fc8b066-1a6e-4f30-942d-9f0569e96f09', '41c86a4e-da5b-46ae-a140-183a1fffc490']",57,,Right Foot,"[116.3, 41.0, 1.4]",,"[{'location': [91.7, 44.4], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.5, 36.1], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.9, 39.1], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 39.4], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 39.9], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.1, 65.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.7, 48.5], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.8, 36.2], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.2, 33.3], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.9, 26.6], 'player': {'id': 16554, 'name': 'Joakim Mæhle'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.7, 42.1], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 57.9], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.2, 50.1], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 42.2], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.5, 49.1], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 35.7], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",44b5632d-cf35-4d3b-983d-be02adf0b215,Saved,0.026526498,Normal,Open Play,,,,Denmark,776,00:17:57.771,Shot,True
,,,,,,,,,,,,,,,0.883574,,,,,,,,,,,,,,05978612-000f-49ca-b888-f6b9a4154fea,851,,,"[108.7, 27.5]",3788742,21,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Delaney,5527.0,Left Center Midfield,39,Denmark,776,"['4b29143e-92f0-4d39-a868-cdeb53da95a2', '7bd8be59-688c-4ca0-8018-f690775335a8']",25,,Left Foot,"[120.0, 34.0, 5.6]",,"[{'location': [103.8, 36.3], 'player': {'id': 24321, 'name': 'Robin Lod'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.9, 30.7], 'player': {'id': 15416, 'name': 'Jukka Raitala'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.7, 36.3], 'player': {'id': 24648, 'name': 'Tim Sparv'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 34.3], 'player': {'id': 38196, 'name': ""Daniel O''Shaughnessy""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.8, 36.4], 'player': {'id': 24455, 'name': 'Paulus Arajuuri'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [115.6, 35.7], 'player': {'id': 13215, 'name': 'Glen Kamara'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.4, 49.0], 'player': {'id': 16550, 'name': 'Jere Juhani Uronen'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.9, 41.1], 'player': {'id': 9725, 'name': 'Joel Pohjanpalo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.7, 60.6], 'player': {'id': 9476, 'name': 'Teemu Pukki'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.8, 36.4], 'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 45.4], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 36.5], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.6, 36.8], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.7, 41.0], 'player': {'id': 21261, 'name': 'Jonas Older Wind'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 41.0], 'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.1, 59.4], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.3, 46.6], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.7, 45.7], 'player': {'id': 26939, 'name': 'Joona Toivio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",095e6fb2-19bd-4b87-ac0f-776bbb49dc7b,Off T,0.04232096,Half Volley,Open Play,,,,Denmark,776,00:21:25.444,Shot,True
